time,x_original,x_envelope,x_triangle,x_square,v_original,v_envelope,v_triangle,v_square,a_original,a_envelope,a_triangle,a_square
6.7700000000000005,0.009950138797069146,0.0066066765493224405,0.00936400000000001,0.01,0.0020678404468487017,-0.0005755847644563564,0.013200000000000104,0.0,-0.04277150353539528,-0.029489596022778605,-8.673617379884035e-15,0.0
6.78,0.00996867839649035,0.006599446051087245,0.009496000000000008,0.01,0.001639680924470522,-0.0008695112074561407,0.013199999999999844,0.0,-0.042851197553576796,-0.029288903471021664,-4.336808689942018e-14,0.0
6.79,0.009982932415558556,0.006589286325173318,0.009628000000000006,0.01,0.0012108164957771658,-0.0011613628338767897,0.013199999999999237,0.0,-0.04291246964629753,-0.029074719266341826,2.6020852139652106e-14,0.0
6.8,0.009992894726405892,0.006576218794409709,0.009759999999999993,0.01,0.0007814315315445713,-0.0014510055927829772,0.013200000000000364,0.0,-0.042955293472406,-0.028847219721596633,-0.12000000000016771,0.0
6.8100000000000005,0.009998561046189448,0.006560266213317658,0.009892000000000014,0.01,0.0003517106263290458,-0.0017383072283087223,0.010799999999995882,0.0,-0.04297965062175467,-0.028606587475896086,-0.7800000000000819,0.0
6.82,0.009999928938932473,0.006541452649843535,0.00997599999999991,0.01,-7.816148089052205e-05,-0.002023137342300899,-0.0024000000000012726,0.0,-0.04298553062307125,-0.028353011369271035,-1.1999999999995565,0.0
6.83,0.009996997816571637,0.00651980346647164,0.009843999999999988,0.01,-0.0005079999861323792,-0.002305367455694143,-0.013199999999995247,0.0,-0.042972930948534036,-0.02808668631454868,-0.5399999999999502,0.0
6.84,0.009989768939209826,0.006495345300729652,0.009712000000000005,0.01,-0.0009376200998612028,-0.0025848710685918725,-0.013200000000000277,0.0,-0.04294185701481275,-0.027807813166179276,-2.8622937353617317e-13,0.0
6.8500000000000005,0.009978245414574413,0.006468106045099803,0.009579999999999983,0.01,-0.0013668371264286341,-0.0028615237190177285,-0.013200000000000971,0.0,-0.04289232218069195,-0.027516598586085645,4.7704895589362195e-14,0.0
6.86,0.009962432196681253,0.006438114826349297,0.009447999999999986,0.01,-0.0017954665434750418,-0.0031352030403135854,-0.013199999999999323,0.0,-0.04282434774145055,-0.02721325490693009,7.37257477290143e-14,0.0
6.87,0.009942336083704912,0.006405401984293531,0.009315999999999996,0.01,-0.002223324081257645,-0.0034057888171563303,-0.013199999999999497,0.0,-0.042737962919633075,-0.026897999992529873,-6.938893903907228e-14,0.0
6.88,0.0099179657150561,0.0063699990500061705,0.009183999999999996,0.01,-0.0026502258018677033,-0.003673163040164183,-0.013200000000000711,0.0,-0.04263320485242087,-0.02657105709564459,-3.469446951953614e-14,0.0
6.890000000000001,0.009889331567667558,0.006331938723490247,0.009051999999999982,0.01,-0.0030759881783060626,-0.003937209959069222,-0.01320000000000019,0.0,-0.042510118575802766,-0.02623265471339781,6.071532165918825e-14,0.0
6.9,0.009856445951489979,0.006291254850824786,0.008919999999999992,0.01,-0.0035004281733837586,-0.004197816134432139,-0.013199999999999497,0.0,-0.04236875700515917,-0.025883026440192032,1.3010426069826053e-14,0.0
6.91,0.009819323004199883,0.006247982400801605,0.008787999999999992,0.01,-0.003923363318409246,-0.004454870487873063,-0.01319999999999993,0.0,-0.042209180912428784,-0.025522410818158182,-4.336808689942018e-15,0.0
6.92,0.009777978685121794,0.006202157441067325,0.008655999999999994,0.01,-0.004344611791632334,-0.004708264350795303,-0.013199999999999584,0.0,-0.042031458900139776,-0.02515105118554295,-1.734723475976807e-14,0.0
6.93,0.009732430768367236,0.0061538171137856985,0.008524,0.01,-0.0047639924964120416,-0.004957891511583922,-0.013200000000000277,0.0,-0.041835667371798065,-0.024769195522867,-5.204170427930421e-14,0.0
6.94,0.009682698835193553,0.006102999610835646,0.008391999999999988,0.01,-0.005181325139068296,-0.005203648261252643,-0.013200000000000624,0.0,-0.04162189049900563,-0.02437709629704056,3.903127820947816e-14,0.0
6.95,0.00962880426558587,0.006049744148560646,0.008259999999999988,0.01,-0.005596430306392154,-0.005445433437524733,-0.013199999999999497,0.0,-0.041390220185491024,-0.0239750103035773,5.637851296924623e-14,0.0
6.96,0.00957077022906571,0.005994090942085152,0.008127999999999998,0.01,-0.006009129542778116,-0.005683148467324189,-0.013199999999999497,0.0,-0.041140756027418894,-0.023563198506750416,-5.637851296924623e-14,0.0
6.97,0.009508621674730308,0.005936081179214162,0.007995999999999998,0.01,-0.006419245426940532,-0.005916697407659741,-0.013200000000000624,0.0,-0.04087360527046859,-0.023141925878139742,-6.071532165918825e-14,0.0
6.98,0.0094423853205269,0.005875756993931957,0.007863999999999986,0.01,-0.006826601648187488,-0.006145986984886984,-0.013200000000000711,0.0,-0.04058888276394206,-0.022711461233589428,5.637851296924623e-14,0.0
6.99,0.009372089641766558,0.005813161439516422,0.007731999999999984,0.01,-0.007231023082219373,-0.00637092663233153,-0.013199999999999497,0.0,-0.040286710911467336,-0.02227207706850245,6.288372600415926e-14,0.0
7.0,0.009297764858882512,0.005748338461285326,0.007599999999999996,0.01,-0.007632335866416835,-0.006591428526257033,-0.013199999999999453,0.0,-0.0399672196181285,-0.0218240493915587,-5.854691731421724e-14,0.0
7.01,0.009219442924438222,0.005681332868991282,0.007467999999999995,0.01,-0.008030367474581943,-0.006807407620162704,-0.013200000000000668,0.0,-0.03963054623452086,-0.021367657557127672,-3.252606517456513e-14,0.0
7.0200000000000005,0.009137157509390873,0.005612190308882072,0.007335999999999982,0.01,-0.008424946791107252,-0.007018781677399586,-0.013200000000000104,0.0,-0.03927683549812596,-0.020903184096620828,5.637851296924623e-14,0.0
7.03,0.009050943988616077,0.00554095723544329,0.0072039999999999925,0.01,-0.008815904184544462,-0.00722547130209512,-0.01319999999999954,0.0,-0.03890623947093528,-0.020430914548534226,-2.168404344971009e-15,0.0
7.04,0.008960839425699984,0.00546768088284017,0.0070719999999999915,0.01,-0.009203071580525957,-0.007427399968370271,-0.013200000000000147,0.0,-0.038518917473747555,-0.019951137287209635,-2.3852447794681098e-14,0.0
7.05,0.008866882557005558,0.0053924092360758845,0.00693999999999999,0.01,-0.009586282534019414,-0.007624494047839313,-0.013200000000000017,0.0,-0.03811503601804621,-0.019464143350929938,4.336808689942018e-15,0.0
7.0600000000000005,0.008769113775019596,0.0053151910018833836,0.006807999999999991,0.01,-0.009965372300886882,-0.00781668283538887,-0.01320000000000006,0.0,-0.03769476873438128,-0.01897022626914718,-8.673617379884035e-15,0.0
7.07,0.00866757511098782,0.005236075579368107,0.006675999999999988,0.01,-0.01034017790870704,-0.008003898573222257,-0.01320000000000019,0.0,-0.03725829629752479,-0.018469681888778205,3.0357660829594124e-14,0.0
7.08,0.008562310216845455,0.005155113030418938,0.006543999999999987,0.01,-0.010710538226837377,-0.008186076473164433,-0.013199999999999453,0.0,-0.03680580634903268,-0.017962808200042753,8.673617379884035e-15,0.0
7.09,0.008453364346451072,0.005072354049904818,0.006411999999999999,0.01,-0.011076294035687693,-0.008363154737223112,-0.013200000000000017,0.0,-0.036337493416389345,-0.017449905161449376,-6.071532165918825e-14,0.0
7.1000000000000005,0.008340784336131701,0.004987849935674476,0.006279999999999987,0.01,-0.011437288095165164,-0.008535074576393421,-0.013200000000000668,0.0,-0.035853558829346266,-0.016931274524597043,-2.168404344971009e-15,0.0
7.11,0.008224618584547769,0.00490165255837695,0.006147999999999986,0.01,-0.011793365212274618,-0.008701780227715053,-0.01320000000000006,0.0,-0.03535421063366722,-0.01640721965883796,5.637851296924623e-14,0.0
7.12,0.008104917031886209,0.004813814331120175,0.006015999999999986,0.01,-0.012144372307838509,-0.00886321896957018,-0.01319999999999954,0.0,-0.03483966350152981,-0.015878045375140263,-4.336808689942018e-15,0.0
7.13,0.007981731138390999,0.004724388178985546,0.005883999999999995,0.01,-0.012490158482305214,-0.009019341135217858,-0.013200000000000147,0.0,-0.03431013863900399,-0.015344057750013573,-5.421010862427522e-14,0.0
7.140000000000001,0.007855113862240104,0.004633427508415818,0.005751999999999983,0.01,-0.012830575080618589,-0.009170100124570452,-0.013200000000000624,0.0,-0.033765863691104146,-0.01480556394969695,3.252606517456513e-14,0.0
7.15,0.007725119636778627,0.004540986176494137,0.005619999999999983,0.01,-0.013165475756127297,-0.009315452414211797,-0.013199999999999497,0.0,-0.03320707264431498,-0.014262872054283948,5.421010862427522e-14,0.0
7.16,0.007591804347117558,0.004447118460131582,0.005487999999999993,0.01,-0.013494716533504888,-0.00945535756565613,-0.01319999999999954,0.0,-0.03263400572550267,-0.013716290881672037,-3.0357660829594124e-14,0.0
7.17,0.007455225306108529,0.004351879025181015,0.005355999999999992,0.01,-0.01381815587063735,-0.009589778231845238,-0.013200000000000104,0.0,-0.03204690929855137,-0.013166129812034605,-2.8189256484623115e-14,0.0
7.18,0.007315441229704811,0.004255322895494677,0.005223999999999991,0.01,-0.014135654719475916,-0.009718680161896823,-0.013200000000000104,0.0,-0.031446035758961405,-0.012612698612856754,2.168404344971009e-15,0.0
7.19,0.007172512211719011,0.004157505421943078,0.00509199999999999,0.01,-0.014447076585816579,-0.009842032204102373,-0.01320000000000006,0.0,-0.030831643425069128,-0.012056307264174913,2.168404344971009e-15,0.0
7.2,0.00702649969798848,0.00405848225141263,0.00495999999999999,0.01,-0.014752287587977298,-0.009959806307180321,-0.01320000000000006,0.0,-0.03020399642687929,-0.011497265784373746,2.8189256484623115e-14,0.0
7.21,0.006877466459959465,0.003958309295799472,0.0048279999999999886,0.01,-0.015051156514354165,-0.010071977519789848,-0.013199999999999497,0.0,-0.02956336459280064,-0.010935884056850406,-2.168404344971009e-15,0.0
7.22,0.0067254765677013965,0.003857042701016833,0.004696,0.01,-0.015343554879833311,-0.010178523988317329,-0.013200000000000104,0.0,-0.02891002333334997,-0.010372471657173199,-5.854691731421724e-14,0.0
7.23,0.006570595362362799,0.0037547388160331253,0.0045639999999999865,0.01,-0.015629356981021164,-0.010279426952933312,-0.013200000000000668,0.0,-0.028244253522712124,-0.009807337681240914,3.252606517456513e-14,0.0
7.24,0.006412889428080973,0.0036514541619581667,0.004431999999999986,0.01,-0.015908439950287553,-0.010374670741942147,-0.013199999999999453,0.0,-0.02756634137860963,-0.009240790574822563,5.854691731421724e-14,0.0
7.25,0.006252426563357048,0.0035472454011942823,0.004299999999999997,0.01,-0.016180683808593357,-0.010464242764429763,-0.013199999999999497,0.0,-0.02687657833867589,-0.008673137963318995,-6.071532165918825e-14,0.0
7.26,0.006089275751909106,0.0034421693066695714,0.004167999999999996,0.01,-0.01644597151706107,-0.010548133501208527,-0.013200000000000668,0.0,-0.026175260934876814,-0.008104686482975423,-5.958775139980332e-14,0.0
7.2700000000000005,0.005923507133015826,0.0033362827311701117,0.004035999999999984,0.01,-0.016704189027290893,-0.010626336494089271,-0.013200000000000689,0.0,-0.025462690666751622,-0.007535741613952287,5.750608322863116e-14,0.0
7.28,0.005755191971363288,0.003229642576787786,0.0039039999999999826,0.01,-0.016955225330396104,-0.010698848333487573,-0.013199999999999518,0.0,-0.024739173871805506,-0.006966607514168055,5.854691731421724e-14,0.0
7.29,0.005584402626407904,0.0031223057645003603,0.0037719999999999937,0.01,-0.017198972504727003,-0.010765668644372632,-0.013199999999999518,0.0,-0.02400502159322429,-0.006397586854359552,-5.637851296924623e-14,0.0
7.3,0.005411212521268748,0.0030143292039003333,0.003639999999999992,0.01,-0.01743532576226059,-0.010826800070574764,-0.013200000000000645,0.0,-0.02326054944608094,-0.005828980654947434,-2.8189256484623115e-14,0.0
7.3100000000000005,0.0052356961111626925,0.002905769763088865,0.0035079999999999808,0.01,-0.017664183493648622,-0.010882248257471581,-0.013200000000000081,0.0,-0.022506077482463416,-0.005261088124943261,5.637851296924623e-14,0.0
7.32,0.005057928851395776,0.0027966842387509017,0.0033759999999999906,0.01,-0.017885447311909858,-0.01093202183307363,-0.013199999999999518,0.0,-0.02174193005357542,-0.0046942065020033966,1.0408340855860843e-15,0.0
7.33,0.004877987164924495,0.0026871293264273924,0.0032439999999999904,0.01,-0.01809902209472013,-0.010976132387511649,-0.01320000000000006,0.0,-0.020968435669660966,-0.004128630894046151,-2.931682674400804e-14,0.0
7.34,0.004695948409501373,0.0025771615910006687,0.0031119999999999893,0.01,-0.018304816025303077,-0.011014594450954552,-0.013200000000000104,0.0,-0.020185926859451336,-0.0035646541234697973,-2.168404344971009e-15,0.0
7.3500000000000005,0.004511890844418434,0.0024668374374083014,0.0029799999999999883,0.01,-0.018502740631909157,-0.011047425469981045,-0.013200000000000104,0.0,-0.019394740027164903,-0.0030025665729616763,1.1275702593849246e-15,0.0
7.36,0.00432589359686319,0.0023562130816010478,0.0028479999999999873,0.01,-0.018692710825846375,-0.011074645782413786,-0.013200000000000081,0.0,-0.01859521530755536,-0.0024426560331802794,2.931682674400804e-14,0.0
7.37,0.004138036627901506,0.0022453445217600256,0.0027159999999999867,0.01,-0.018874644938060264,-0.01109627859064465,-0.013199999999999518,0.0,-0.01778769642007596,-0.0018852075529189431,0.0,0.0
7.38,0.0039484006981019846,0.0021342875097881547,0.002583999999999997,0.01,-0.019048464754247894,-0.011112349933472165,-0.013200000000000081,0.0,-0.016972530520739312,-0.0013305032910843236,-5.637851296924623e-14,0.0
7.390000000000001,0.0037570673328165484,0.0020230975230905823,0.002451999999999985,0.01,-0.01921409554847505,-0.011122888656466337,-0.013200000000000645,0.0,-0.01615006805283925,-0.0007788223711655863,2.8189256484623115e-14,0.0
7.4,0.0035641187871324836,0.001911829736658828,0.002319999999999984,0.01,-0.01937146611530468,-0.011127926380895476,-0.013199999999999518,0.0,-0.015320662597037224,-0.00023044073844706234,5.637851296924623e-14,0.0
7.41,0.003369638010510455,0.0018005389954726728,0.0021879999999999946,0.01,-0.019520508800415795,-0.011127497471235278,-0.013199999999999518,0.0,-0.014484670718606027,0.0003143689811415176,-2.8189256484623115e-14,0.0
7.42,0.0031737086111241677,0.0016892797872341224,0.0020559999999999936,0.01,-0.0196611595296768,-0.011121639001272646,-0.013200000000000081,0.0,-0.013642451814021954,0.0008553376193372146,-5.637851296924623e-14,0.0
7.43,0.002976414819916919,0.0015781062154472199,0.001923999999999993,0.01,-0.019793357836696234,-0.011110390718848534,-0.013200000000000645,0.0,-0.01279436795699404,0.00139219960090314,0.0,0.0
7.44,0.002777841454390243,0.0014670719728571517,0.0017919999999999807,0.01,-0.01991704688881668,-0.011093795009254583,-0.013200000000000081,0.0,-0.011940783742771764,0.0019246930766357757,5.637851296924623e-14,0.0
7.45,0.002578073882140585,0.0013562303152621282,0.0016599999999999913,0.01,-0.02003217351155167,-0.011071896857315819,-0.013199999999999518,0.0,-0.011082066131275388,0.002452560053755378,-6.071532165918825e-16,0.0
7.46,0.0023771979841592096,0.0012456340357108354,0.0015279999999999903,0.01,-0.02013868821144219,-0.011044743808179476,-0.013200000000000094,0.0,-0.010218584288912598,0.002975546523627335,-2.7668839441830073e-14,0.0
7.47,0.0021753001179117414,0.0011353354390985387,0.0013959999999999895,0.01,-0.02023654519732992,-0.011012385926843272,-0.013200000000000071,0.0,-0.009350709430427581,0.003493402586101594,6.071532165918825e-16,0.0
7.48,0.001972467080212611,0.00102538631717397,0.0012639999999999889,0.01,-0.02032570240005074,-0.010974875756457444,-0.013200000000000081,0.0,-0.008478814659310628,0.004005882571279928,-1.1275702593849246e-15,0.0
7.49,0.0017687860699107266,0.0009158379239693898,0.0011319999999999878,0.01,-0.020406121490516134,-0.010932268275417673,-0.013200000000000094,0.0,-0.007603274807019451,0.004512745158473906,2.7929047963226594e-14,0.0
7.5,0.0015643446504022885,0.0008067409516656164,0.000999999999999987,0.01,-0.02047776789619113,-0.010884620853287966,-0.013199999999999523,0.0,-0.006724466272266423,0.005013753491718825,3.469446951953614e-16,0.0
7.51,0.001359230711986904,0.0006981455069036305,0.0008679999999999974,0.01,-0.020540610815961462,-0.010831993205583297,-0.013200000000000087,0.0,-0.0058427668588061435,0.005508675292633519,-5.611830444784971e-14,0.0
7.5200000000000005,0.0011535324340830593,0.0005901010875539505,0.0007359999999999853,0.01,-0.020594623233367252,-0.010774447347435295,-0.013200000000000645,0.0,-0.004958555612979802,0.005997282969935191,2.8536201179818477e-14,0.0
7.53,0.000947338247319559,0.00048265655995492453,0.0006039999999999844,0.01,-0.02063978192822106,-0.010712047546184593,-0.013199999999999516,0.0,-0.004072212661546289,0.006479353725342366,5.637851296924623e-14,0.0
7.54,0.0007407367955186381,0.00037586013663025864,0.00047199999999999494,0.01,-0.020676067486598178,-0.010644860272928448,-0.013199999999999518,0.0,-0.0031841190475183703,0.006954669657021923,-5.663872149064275e-14,0.0
7.55,0.0005338168975875954,0.00026975935449635556,0.00033999999999999406,0.01,-0.020703464309171426,-0.010572954153044154,-0.013200000000000649,0.0,-0.0022946565659553303,0.007423017859557908,-2.8189256484623115e-14,0.0
7.5600000000000005,0.0003266675093352096,0.00016440105356937555,0.00020799999999998196,0.01,-0.020721960617917284,-0.01049639991573729,-0.013200000000000081,0.0,-0.0014042076009699103,0.007884190519782345,5.637851296924623e-14,-50.0
7.57,0.0001193776852292497,5.9831356181609736e-05,7.599999999999239e-05,0.01,-0.020731548461190824,-0.010415270342648508,-0.013199999999999521,-1.0,-0.0005131549609472749,0.008337985010010724,-1.734723475976807e-16,-50.0
7.58,-8.796345988860692e-05,-4.3904353283594604e-05,-5.6000000000008456e-05,-0.01,-0.02073222371713623,-0.010329640215537075,-0.013200000000000085,-1.0,0.00037811828673562503,0.008784203978011527,-5.620504062164855e-14,50.0
7.59,-0.0002952667891134749,-0.00014676144812913178,-0.0001880000000000093,-0.01,-0.02072398609545611,-0.010239586263088277,-0.013200000000000645,0.0,0.0012692289798178422,0.009222655432846501,1.734723475976807e-16,50.0
7.6000000000000005,-0.0005024431817977292,-0.0002486960785453601,-0.0003200000000000214,-0.01,-0.020706839137539873,-0.010145187106880145,-0.013200000000000081,0.0,0.0021597940255677073,0.009653152827344968,5.620504062164855e-14,0.0
7.61,-0.0007094035718642724,-0.0003496651902667347,-0.000452000000000011,-0.01,-0.020680790214944757,-0.010046523206541378,-0.013199999999999521,0.0,0.003049430565828584,0.010075515137372183,0.0,0.0
7.62,-0.0009160589860966244,-0.0004496265426761877,-0.0005840000000000118,-0.01,-0.0206458505262233,-0.009943676804132702,-0.013200000000000081,0.0,0.003937756142010675,0.010489566937531367,-2.8015784137025435e-14,0.0
7.63,-0.0011223205823887384,-0.0005485387263493887,-0.0007160000000000126,-0.01,-0.020602035092104544,-0.00983673186779075,-0.013200000000000081,0.0,0.0048243888589396405,0.010895138472782374,0.0,0.0
7.640000000000001,-0.0013280996879387152,-0.0006463611800320027,-0.0008480000000000135,-0.01,-0.02054936274904451,-0.009725774034677054,-0.013200000000000081,0.0,0.005708947549029966,0.011292065726715636,-6.071532165918825e-16,0.0
7.65,-0.0015333078373696285,-0.0007430542070429298,-0.0009800000000000143,-0.01,-0.020487856141123945,-0.009610890553256438,-0.013200000000000094,0.0,0.006591051936547486,0.011680190486347466,2.8189256484623115e-14,0.0
7.66,-0.0017378568107611942,-0.0008385789910971314,-0.0011120000000000153,-0.01,-0.02041754171031356,-0.009492170224950105,-0.013199999999999518,0.0,0.007470322800702707,0.012059360402847004,2.931682674400804e-14,0.0
7.67,-0.0019416586715758997,-0.0009328976115419319,-0.0012440000000000047,-0.01,-0.02033844968510989,-0.009369703345199498,-0.013199999999999507,0.0,0.008346382138853595,0.01242942904883717,-5.698566618583811e-14,0.0
7.68,-0.002144625804463392,-0.0010259730580011214,-0.0013760000000000055,-0.01,-0.020250614067536487,-0.009243581643973361,-0.013200000000000657,0.0,0.009218853329392984,0.012790255972048789,-2.931682674400804e-14,0.0
7.69,-0.0023466709529266295,-0.0011177692444213991,-0.0015080000000000178,-0.01,-0.02015407261852203,-0.009113898225758522,-0.013200000000000094,0.0,0.010087361292884268,0.013141706744696034,5.750608322863116e-14,0.0
7.7,-0.0025477072568338326,-0.0012082510225162918,-0.0016400000000000073,-0.01,-0.0200488668416788,-0.00898074750907944,-0.013199999999999507,0.0,0.010951532653485571,0.013483653009541737,6.071532165918825e-16,0.0
7.71,-0.0027476482897602055,-0.001297384194602988,-0.001772000000000008,-0.01,-0.01993504196545232,-0.008844225165567687,-0.013200000000000081,0.0,0.011810995900203049,0.013815972522433252,-5.80265002714242e-14,0.0
7.72,-0.002946408096142879,-0.0013851355258276455,-0.001904000000000009,-0.01,-0.01981264692367474,-0.008704428058630776,-0.013200000000000668,0.0,0.012665381546035463,0.014138549190456824,0.0,0.0
7.73,-0.0031439012282337003,-0.0014714727557756035,-0.0020360000000000213,-0.01,-0.01968173433453161,-0.00856145418175855,-0.013200000000000081,0.0,0.013514322286558786,0.01445127310645243,8.673617379884035e-14,0.0
7.74,-0.0033400427828335112,-0.0015563646094628166,-0.0021680000000000106,-0.01,-0.019542360477943565,-0.008415402596501727,-0.013199999999998933,0.0,0.014357453157981537,0.014754040579914585,0.0,0.0
7.75,-0.0035347484377925716,-0.001639780807705638,-0.0023,-0.01,-0.01939458527137198,-0.008266373370160259,-0.013200000000000081,0.0,0.015194411694707116,0.015046754164311626,-1.1492543028346347e-13,0.0
7.76,-0.003727934488260951,-0.0017216920768660217,-0.0024320000000000123,-0.01,-0.019238472244049423,-0.008114467513215495,-0.013200000000001232,0.0,0.016024838084807702,0.015329322680150085,1.0408340855860843e-15,0.0
7.7700000000000005,-0.00391951788267356,-0.001802070157969948,-0.0025640000000000246,-0.01,-0.019074088509675825,-0.007959786916557257,-0.01320000000000006,0.0,0.016848375323851895,0.015601661234032919,1.1492543028346347e-13,0.0
7.78,-0.004109416258454467,-0.0018808878151971669,-0.0026960000000000135,-0.01,-0.018901504737572385,-0.007802434288534836,-0.013199999999998933,0.0,0.01766466936909874,0.015863691234588348,-2.168404344971009e-15,0.0
7.79,-0.004297547977425008,-0.0019581188437406446,-0.0028280000000000033,-0.01,-0.01872079512229385,-0.00764251309186549,-0.013200000000000104,0.0,0.018473369292422437,0.016115340404639165,-5.854691731421724e-14,0.0
7.8,-0.004483832160900344,-0.0020337380770344767,-0.0029600000000000156,-0.01,-0.018532037351723936,-0.007480127480442053,-0.013200000000000104,0.0,0.019274127430119435,0.01635654278878138,2.168404344971009e-15,0.0
7.8100000000000005,-0.0046681887244594865,-0.0021077213933494857,-0.0030920000000000053,-0.01,-0.018335312573691462,-0.0073153822360898626,-0.01320000000000006,0.0,0.020066599532356406,0.016587238757632353,1.1275702593849246e-15,0.0
7.82,-0.004850538412374174,-0.002180045721756274,-0.0032240000000000168,-0.01,-0.018130705361076808,-0.007148382705289406,-0.013200000000000081,0.0,0.020850444911913076,0.016807375008726522,5.316927453868914e-14,0.0
7.83,-0.005030802831681023,-0.002250689047455274,-0.003356000000000007,-0.01,-0.0179183036754532,-0.006979234735915332,-0.013199999999998997,0.0,0.021625326589863603,0.017016904562911026,0.0,0.0
7.84,-0.005208904485883238,-0.0023196304164745806,-0.0034879999999999967,-0.01,-0.017698198829279536,-0.006808044614031185,-0.013200000000000081,0.0,0.022390911441115893,0.01721578675765718,-1.0954778750793537e-13,0.0
7.8500000000000005,-0.005384766808266613,-0.0023868499397358975,-0.0036200000000000086,-0.01,-0.017470485446630882,-0.0066349190007621885,-0.013200000000001188,0.0,0.023146870337621347,0.017403987236420688,1.0408340855860843e-15,0.0
7.86,-0.005558314194815855,-0.0024523287964898243,-0.0037520000000000205,-0.01,-0.01723526142252711,-0.006459964869302772,-0.01320000000000006,0.0,0.0238928782888833,0.017581477933867197,1.0954778750793537e-13,0.0
7.87,-0.005729472036717156,-0.002516049237121953,-0.00388400000000001,-0.01,-0.016992627880853216,-0.0062832894420848445,-0.013199999999998997,0.0,0.02462861458239554,0.01774823705814562,-2.168404344971009e-15,0.0
7.88,-0.00589816675243292,-0.0025779945853315212,-0.0040160000000000005,-0.01,-0.016742689130879198,-0.006105000128139859,-0.013200000000000104,0.0,0.025353762922073614,0.01790424906942525,-1.0954778750793537e-13,0.0
7.890000000000001,-0.0060643258193347396,-0.00263814923968475,-0.004148000000000012,-0.01,-0.016485552622411744,-0.0059252044606963395,-0.013200000000001188,0.0,0.02606801156360486,0.01804950465439858,0.0,0.0
7.9,-0.0062278778048811545,-0.002696498674545448,-0.004280000000000024,-0.01,-0.0162213288996071,-0.0057440100350518875,-0.013200000000000104,0.0,0.026771053447951533,0.018184000697217106,1.1275702593849246e-13,0.0
7.91,-0.006388752397326882,-0.002753029440385788,-0.004412000000000014,-0.01,-0.015950131553452714,-0.005561524446751997,-0.013199999999998933,0.0,0.027462586333927737,0.01830774024725798,2.168404344971009e-15,0.0
7.92,-0.006546880435950209,-0.002807729163480488,-0.004544000000000003,-0.01,-0.015672077172928546,-0.005377855230106728,-0.01320000000000006,0.0,0.028142312928722876,0.01842073248348522,-5.854691731421724e-14,0.0
7.930000000000001,-0.0067021939407854525,-0.0028605865449879224,-0.004676000000000015,-0.01,-0.015387285294878256,-0.005193109797082293,-0.013200000000000104,0.0,0.028809941014851844,0.01852299267471151,-2.168404344971009e-15,0.0
7.94,-0.006854626141847774,-0.002911591359422134,-0.004808000000000005,-0.01,-0.01509587835263151,-0.005007395376612498,-0.013200000000000104,0.0,0.029465183575755945,0.018614542136701762,2.168404344971009e-15,0.0
7.95,-0.007004111507838083,-0.0029607344525201724,-0.004940000000000017,-0.01,-0.014797981623363137,-0.004820818954348258,-0.01320000000000006,0.0,0.03010775891977525,0.018695408186155227,6.071532165918825e-14,0.0
7.96,-0.007150585774315037,-0.003008007738509099,-0.005072000000000006,-0.01,-0.014493723174236004,-0.004633487212889393,-0.01319999999999889,0.0,0.03073739080064865,0.01876562409087448,-2.168404344971009e-15,0.0
7.97,-0.007293985971322803,-0.0030534041967779603,-0.005203999999999995,-0.01,-0.014183233807350164,-0.004445506472530768,-0.013200000000000104,0.0,0.031353808536841235,0.01882522901709054,-1.1709383462843448e-13,0.0
7.98,-0.00743425045046204,-0.0030969178679597143,-0.005336000000000008,-0.01,-0.01386664700349918,-0.004256982632547582,-0.013200000000001232,0.0,0.03195674712785316,0.018874267973179773,2.168404344971009e-15,0.0
7.99,-0.007571318911392786,-0.003138543849428912,-0.00546800000000002,-0.01,-0.013544098864793101,-0.004068021113067173,-0.01320000000000006,0.0,0.03254594736736699,0.018912791749976395,1.1275702593849246e-13,0.0
8.0,-0.007705132427757902,-0.0031782782902210578,-0.0056000000000000095,-0.01,-0.01321572805615184,-0.0038787267975480544,-0.013199999999998976,0.0,0.03312115595529132,0.018940856858439513,-2.168404344971009e-15,0.0
8.01,-0.007835633472515823,-0.003216118385379873,-0.005731999999999999,-0.01,-0.012881675745687274,-0.0036892039758983823,-0.013200000000000104,0.0,0.03368212560712642,0.018958525464044796,-5.421010862427522e-14,0.0
8.02,-0.007962765942671647,-0.0032520623697390254,-0.0058640000000000116,-0.01,-0.012542085544009311,-0.0034995562882671584,-0.01320000000000006,0.0,0.034228615159504795,0.01896586531777286,2.168404344971009e-15,0.0
8.03,-0.00808647518339601,-0.003286109511145216,-0.0059960000000000005,-0.01,-0.012197103442497179,-0.003309886669542925,-0.01320000000000006,0.0,0.03476038967384961,0.018962949684262407,-5.637851296924623e-14,0.0
8.040000000000001,-0.008206708011521591,-0.003318260103129884,-0.006128000000000013,-0.01,-0.011846877750532319,-0.0031202972945819103,-0.013200000000001188,0.0,0.03527722053808368,0.018949857267320156,-2.168404344971009e-15,0.0
8.05,-0.008323412738406656,-0.0033485154570368544,-0.006260000000000024,-0.01,-0.011491559031735505,-0.002930889524196522,-0.013200000000000104,0.0,0.0357788855642055,0.018926672132031728,1.0842021724855044e-13,0.0
